discovered_ts_ms,condition_id,market_slug,coin,timeframe,question,token_id_up,token_id_down,end_date,end_ts_ms
1773170726086,0x5bb902886a05263a323989a1a492c56992c3ca9dc0cc0fa2a485339268e7e574,eth-updown-5m-1773183300,ETH,5m,"Ethereum Up or Down - March 10, 6:55PM-7:00PM ET",70266339113145523632060680370510787810036175575507086996473035323505102295451,16492613969891159094417115462042253506595913758696899379812269906207559659971,2026-03-10T23:00:00Z,1773183600000
1773170726086,0x5d9c7090b0349379af922b57a4cd86638a6ff5dc26928b0cf022507ca2548543,eth-updown-5m-1773183600,ETH,5m,"Ethereum Up or Down - March 10, 7:00PM-7:05PM ET",62604313534494222130551462790853166705481243094273829760066065014903463347458,15231101380706745727213748399744325739285948833002139063977354542362425716309,2026-03-10T23:05:00Z,1773183900000
1773170726086,0xdf863729574c9eebc5e786b610a4daf130d3edf05e3d078ec0a60d0dd7472f32,eth-updown-15m-1773183600,ETH,15m,"Ethereum Up or Down - March 10, 7:00PM-7:15PM ET",13590881394554322517048591236261271594441305425021632742471575806082865848413,48830858109702773349530364416355864961393460894435728914609730558800652583794,2026-03-10T23:15:00Z,1773184500000
1773170726086,0x7ddd8422709ede1820bb78b9f5bb2d233a82451492070ffef627244ca63e6317,eth-updown-5m-1773183900,ETH,5m,"Ethereum Up or Down - March 10, 7:05PM-7:10PM ET",96452453966256929207409252294344082903564210877089188751647676356858341195711,57938154025121276422825196657771322923621099077291437523781273274286281968842,2026-03-10T23:10:00Z,1773184200000
1773170726086,0x058b96ef8a9b9efafe3d82205c047584e0e5396a934347c1f123186c31ea0e20,eth-updown-5m-1773184200,ETH,5m,"Ethereum Up or Down - March 10, 7:10PM-7:15PM ET",114102132520593138317123677559097583549459229095223137514627321094743829062379,115490262503483981015260025693694020052906263499462105497073060949573409822648,2026-03-10T23:15:00Z,1773184500000
1773170726086,0xc963601b3713b15113aa78b5d95ec5e532615856521fab1540e16eafd363bdcd,eth-updown-15m-1773184500,ETH,15m,"Ethereum Up or Down - March 10, 7:15PM-7:30PM ET",34811393247818770990402570853293640065379025165272759721244808011496360936156,15758655738387219588046461930474604569870066972208482257473562476593776700785,2026-03-10T23:30:00Z,1773185400000
1773170726086,0x2fbb643c4b04faebd50b0303f5ebc0e56405b413d4b52d1d29fead8b7d4d4e22,eth-updown-5m-1773184500,ETH,5m,"Ethereum Up or Down - March 10, 7:15PM-7:20PM ET",424557559355991022071491841328309410657183279766517961153531813850726858419,109409833713746726175184264678297389322116527235138322263620167013818913810340,2026-03-10T23:20:00Z,1773184800000
1773170726086,0x83ded2806fde4f46fb8523d879986969cee1283f92c172493e2e047c6f0b1445,eth-updown-5m-1773184800,ETH,5m,"Ethereum Up or Down - March 10, 7:20PM-7:25PM ET",15557018797823081632401928963378138146877387642329811385669579140425536388782,7645052936851480497764284648652402874472246215208933272642578811344042964396,2026-03-10T23:25:00Z,1773185100000
1773170726086,0x854b81e42a656437c1e506720c1e6e78a29fe70ced5d7ac8622839f672964e9a,eth-updown-5m-1773185100,ETH,5m,"Ethereum Up or Down - March 10, 7:25PM-7:30PM ET",33473239003704533032709709722043115590817762688896025697891281822666474950828,66561664711281267633467997888907270168081780714187946273532522190084408085596,2026-03-10T23:30:00Z,1773185400000
1773170726086,0x4f02e99485fe807252130f84727c99fa510e8271024c5920ae479f85a1e5bfe4,eth-updown-15m-1773185400,ETH,15m,"Ethereum Up or Down - March 10, 7:30PM-7:45PM ET",29770047288566337721644873167707783517151796738385509951571985721263709319776,107024986442493260010115366629054323907546383773726722496633538839815859315583,2026-03-10T23:45:00Z,1773186300000
1773170726086,0x437ee769458c901772dfdd3e999eb19714d79dd1b740d38a253ccbec841b2417,eth-updown-5m-1773185400,ETH,5m,"Ethereum Up or Down - March 10, 7:30PM-7:35PM ET",26614604398255019943637567808065815331820641821529767914683165590641097468930,10798006149208747902806959778729903840823966093666336128031508813293216958554,2026-03-10T23:35:00Z,1773185700000
1773170726086,0xa7c9b401680bc4c7ccb2eb2f10980ee1b72f8e3df13eaad1eab44553cb00fbb9,eth-updown-5m-1773185700,ETH,5m,"Ethereum Up or Down - March 10, 7:35PM-7:40PM ET",66299076646699028630816050085200404419325147342295445368810393505868547224588,71540668844457055097111946925914034239013142249450039760613985335152783370262,2026-03-10T23:40:00Z,1773186000000
1773170726086,0x62d8e75c533d3171c2f780ea6158976984dd672146af5492c6c6d6169a1ba04c,eth-updown-5m-1773186000,ETH,5m,"Ethereum Up or Down - March 10, 7:40PM-7:45PM ET",85683764707067482443861415438231043848340693298681628291366832878813952200762,75790228286398183011790360919846920561879493520936905214759009963659135544109,2026-03-10T23:45:00Z,1773186300000
1773170726086,0x85d4160e0e6329e1a94d3f1e90126ce488f68c373aa3c538ee9ed269ea0098c0,eth-updown-15m-1773186300,ETH,15m,"Ethereum Up or Down - March 10, 7:45PM-8:00PM ET",105268086104688577494796860221031682336469645169236627837363344471682706378131,111638595482675747308170841372063651207792391124751667880544409976613584734418,2026-03-11T00:00:00Z,1773187200000
1773170726086,0xdbbdf33877249645b34f8fe6ed7994eb3b079c016349bedb08ddf6dadea17ae1,eth-updown-5m-1773186300,ETH,5m,"Ethereum Up or Down - March 10, 7:45PM-7:50PM ET",70535568505124288610438597846062829529326077662188781224908159748891423578490,65257346710951005447199448983269592029221050658389898776936961715219169235170,2026-03-10T23:50:00Z,1773186600000
1773170726086,0x2df7e52c6df2d42c52649069e8d9e29be043fbe95ed98dce9c3bf9ad8e49872e,eth-updown-5m-1773186600,ETH,5m,"Ethereum Up or Down - March 10, 7:50PM-7:55PM ET",23580886014616195720345345621602635904978800864380936839619771995248884406712,61027423044021743924718066987512405081652024588770202638021597480526199137184,2026-03-10T23:55:00Z,1773186900000
1773170726086,0xc954630d2deacc4f8306fdeb9b35419c4f54931d884a984401354850a69f8ebf,eth-updown-5m-1773186900,ETH,5m,"Ethereum Up or Down - March 10, 7:55PM-8:00PM ET",99244939950567120833116774801814172260491871449860137301457612158744247336051,88797713977846513819683877618523968664609846438817084907044050745222122853323,2026-03-11T00:00:00Z,1773187200000
1773170726086,0x39490eeb593d00ce2fa6f0237155a8831b5aa991fcca74bfc1bf5d6ccb6b0e67,eth-updown-5m-1773187200,ETH,5m,"Ethereum Up or Down - March 10, 8:00PM-8:05PM ET",1475458784020160671272394120866729340655475044275928323106702021221186640319,111422638636864078887466534738078549692998762002909589348503714969262900133005,2026-03-11T00:05:00Z,1773187500000
1773170726086,0x1a18157a8f7b7cfc031a3b3c03d97b751a6d65cd80a69c4e1025a6862692621b,eth-updown-15m-1773187200,ETH,15m,"Ethereum Up or Down - March 10, 8:00PM-8:15PM ET",33339462900858072843886889200371092302811159826230129148096663123972072473829,88404983709688484291698766999686479123054876818412938839930495734312846056426,2026-03-11T00:15:00Z,1773188100000
1773170726086,0x182e03a03f03d76a5b867cf7b80358b04baa407b848d5d167b90354b5b90b474,eth-updown-5m-1773187500,ETH,5m,"Ethereum Up or Down - March 10, 8:05PM-8:10PM ET",113684530140357331428772820781344220300479981911200407807860603244924465448290,109907181044615632352682135223014380282099989058658926830465164486604966288589,2026-03-11T00:10:00Z,1773187800000
1773170726086,0xf834472d238fa07c781eb3799ae885dfc98a3472e0fb9dc1e7661e36204fe338,eth-updown-5m-1773187800,ETH,5m,"Ethereum Up or Down - March 10, 8:10PM-8:15PM ET",383359153614590856609779660900007392295204383801172237856366452342737246995,3401452275681805633014745040599159271424306496604759648823151295413050631885,2026-03-11T00:15:00Z,1773188100000
1773170726086,0xbe227b8758f780b6e5a7522cf0d340945a8446a21dc1e3e900741ff1b1a5cc34,eth-updown-15m-1773188100,ETH,15m,"Ethereum Up or Down - March 10, 8:15PM-8:30PM ET",39386011991911657948511375783121615479440930000457962620395732476633050217925,107144905642160210400486996501922308414973272719340775066235998323890752215747,2026-03-11T00:30:00Z,1773189000000
1773170726086,0x065ad225dbf65ccb3b789c843f314f9d1c13f05de1261e735be8e2d04fbd66d2,eth-updown-5m-1773188100,ETH,5m,"Ethereum Up or Down - March 10, 8:15PM-8:20PM ET",86981835278404699874736680881690918827016032737266499297227470624353240370091,63918836759079531271727376955358076335409374847235500357241504440434834434473,2026-03-11T00:20:00Z,1773188400000
1773170726086,0x452f0eb3d5293dc179d1ec05387ff22bc2ac82ba848e3dd0f2a19134a3e62fed,eth-updown-5m-1773188400,ETH,5m,"Ethereum Up or Down - March 10, 8:20PM-8:25PM ET",3939439340597153864954730143649870949206077536195527913015208986327407743160,16615461551671877175170430552111184891965972608538505492748054167018664854392,2026-03-11T00:25:00Z,1773188700000
1773170726086,0x47f7586f0f968ce2d41df46d2ded4ee7a4eb1ebe2d73cc2b44d3d14ab51d6103,eth-updown-5m-1773188700,ETH,5m,"Ethereum Up or Down - March 10, 8:25PM-8:30PM ET",18530989352351817805949881039715920888270302491430639579875133204396031334085,52770809336244160811121881881537153401402891534848881620368785503038481434102,2026-03-11T00:30:00Z,1773189000000
1773170726086,0xb64dabc2d433c58ed447f0fa6c5d37cc3702f346f434f61beac9549cb3455f72,eth-updown-5m-1773189000,ETH,5m,"Ethereum Up or Down - March 10, 8:30PM-8:35PM ET",15410962420088138030956908914364138689790246217633273585113523634839309411689,99125896238785591334395175582662440536733674992260604533808366182321373305932,2026-03-11T00:35:00Z,1773189300000
1773170726086,0xf9473e2c3ff49789a45a9eaa8703ce427fd79de3f9fa8266cbd47724671e1547,eth-updown-15m-1773189000,ETH,15m,"Ethereum Up or Down - March 10, 8:30PM-8:45PM ET",40208509444308165292090931371343518972156112552850372231463244075360290125230,76757188904414196942415725809599986820763870775141865977336317072638742938182,2026-03-11T00:45:00Z,1773189900000
1773170726086,0xc380d02df8abf9fba45f9fd4389102cc3096df1ef2c23a9a4f8c21faec27a562,eth-updown-5m-1773189300,ETH,5m,"Ethereum Up or Down - March 10, 8:35PM-8:40PM ET",115632320733375305249657245086444139235209894127924506902559056658073139938134,58351872990394752801169973982200061786367068900514821008715161417943803588435,2026-03-11T00:40:00Z,1773189600000
1773170726086,0xa55e0bc763ff21455723f2e6741850b7f91b5e199465d834b694536f59f030d1,eth-updown-5m-1773189600,ETH,5m,"Ethereum Up or Down - March 10, 8:40PM-8:45PM ET",65057890554463076478536361644147054318217388504682565821089459516437984915092,30418850329206961603739517446228102741825455575503921523727410397407101831624,2026-03-11T00:45:00Z,1773189900000
1773170726086,0x197deda02fd0e3822c7fa77ae12246f26586c7608aed92797bdf682f9ad0de62,eth-updown-15m-1773189900,ETH,15m,"Ethereum Up or Down - March 10, 8:45PM-9:00PM ET",4551211513281736460976944953096123115895438589714603456734551290432128241336,16895475617370937191318514677341037526520977380199830082605519724132897786561,2026-03-11T01:00:00Z,1773190800000
1773170726086,0x0f8d8c36abf3d5d965e7c0f184917d5754db2478e61fe14655c6011d32961d70,eth-updown-5m-1773189900,ETH,5m,"Ethereum Up or Down - March 10, 8:45PM-8:50PM ET",40229681816525049539186938300452679562006763936044097722171693604877611610988,41043702724867639955048030163634121021549441390466981476215044008722596376022,2026-03-11T00:50:00Z,1773190200000
1773170726086,0xdcae11eb79999fc9085a9a991a177ae10ef51340a7bd398cf5684398b4c9eac3,eth-updown-5m-1773190200,ETH,5m,"Ethereum Up or Down - March 10, 8:50PM-8:55PM ET",61722680304408177158449362427468076081165773027232172763579429232851443100016,81894939762133140996671732411912124429423878686222277404180138178575280035508,2026-03-11T00:55:00Z,1773190500000
1773170726086,0xe98761649a818054f8dd95357602011b5abdad6a3b70b8b24d861d2bfdcf8dce,eth-updown-5m-1773190500,ETH,5m,"Ethereum Up or Down - March 10, 8:55PM-9:00PM ET",43516652116252013875478111446328999807855764913435062325944656227402744416140,20651925000202435933060480187161122565048118835057664652585774428798302489803,2026-03-11T01:00:00Z,1773190800000
1773170726086,0xe2acf26180d6bdb4890bfc0eee7e24399045f892c603dc6a19e283a3061afaf2,eth-updown-5m-1773190800,ETH,5m,"Ethereum Up or Down - March 10, 9:00PM-9:05PM ET",76161047581010525203166992802466929589393026488407385817943718838594261516895,65282066839387259583927771680568587961284629262172726126137138475558272615529,2026-03-11T01:05:00Z,1773191100000
1773170726086,0x4c9dbad880ca52d2c4badad4e0069c75078c03bd53c0a01f81453964949c977c,eth-updown-15m-1773190800,ETH,15m,"Ethereum Up or Down - March 10, 9:00PM-9:15PM ET",53125642797257512893432335677667117268919128373451208712604301724822908989760,12399182352035279317408244039142786152011322818544071351674448358372932547153,2026-03-11T01:15:00Z,1773191700000
1773170726086,0x40ad246042b5efaf01fe4931135b31bc3827944c466beb911155b66c1fed770c,eth-updown-5m-1773191100,ETH,5m,"Ethereum Up or Down - March 10, 9:05PM-9:10PM ET",115417464374001460164993886484296440167662715648991445484494555573016746055077,75378706838278025623899067843704137875023823936509630247668948878469706689012,2026-03-11T01:10:00Z,1773191400000
1773170726086,0x3332613f9158235b16be9230ef6a8d65f0e0c6f94517fc60751bb020f0035d35,eth-updown-5m-1773191400,ETH,5m,"Ethereum Up or Down - March 10, 9:10PM-9:15PM ET",98062245160288215141925462099053022454476176644366507837374801237353179473188,85102499538898777457322655320482150880748170653832182793111344546213444445015,2026-03-11T01:15:00Z,1773191700000
1773170726086,0xd60ee0bacc8d91ec6a0eda9adaebb9f0d04f7236afa4b85bc5b7f4508cfa070c,eth-updown-15m-1773191700,ETH,15m,"Ethereum Up or Down - March 10, 9:15PM-9:30PM ET",113553010994593810566942278534932028540860722584745482140991917085571158161638,12716363044188140386244273490433238666991595339655778139462814375841048365015,2026-03-11T01:30:00Z,1773192600000
1773170726086,0xff26225f9dcf88e7526ad77f67cc341fe7a5d9af28500371d387aa1d714fec54,eth-updown-5m-1773191700,ETH,5m,"Ethereum Up or Down - March 10, 9:15PM-9:20PM ET",92656277613640071284866934780946411622393409621457975455094697504368836271505,110392005597973778082986658747285159752496095619066737109100345867988748848756,2026-03-11T01:20:00Z,1773192000000
1773170726086,0x726a4fa5d1605e1586ae900042acb50ff87dbb166017b28cc22e5eeadbeee453,eth-updown-5m-1773192000,ETH,5m,"Ethereum Up or Down - March 10, 9:20PM-9:25PM ET",3724390378370780768254842336737467033337578014812233682453135427218326084944,92969899275269674487526171377164437274198775788975108158525028949022976461918,2026-03-11T01:25:00Z,1773192300000
1773170726086,0xce976eb221081a9db1b82335aeef69b14889ad19c0dfee0e478294be43c445f6,eth-updown-5m-1773192300,ETH,5m,"Ethereum Up or Down - March 10, 9:25PM-9:30PM ET",102707589090217775266729277408884506883955940210320703562097749273824887099765,50465255067609297662024628635677281635955176882426513189279130280516597336753,2026-03-11T01:30:00Z,1773192600000
1773170726086,0x7617eb64539a2096b8d5bac26f9016d6fef3ee69ab67a997ff1d5f459060b721,eth-updown-5m-1773192600,ETH,5m,"Ethereum Up or Down - March 10, 9:30PM-9:35PM ET",75107566059360419580374357713737057460700785128370779072476045354054239440928,88997729632100895579076064454587014002065002278575176170096581439042913559229,2026-03-11T01:35:00Z,1773192900000
1773170726086,0xea75fc72491f3428c8807035319363d5de44eb355faa404ec96533d999c0e1cc,eth-updown-15m-1773192600,ETH,15m,"Ethereum Up or Down - March 10, 9:30PM-9:45PM ET",101115601817346978910368454084158118985637892408934519575041855847522649955225,84699073912780954766139063288654228918155145320962791607402166134145876176813,2026-03-11T01:45:00Z,1773193500000
1773170726086,0x61b3ef06ef820542edc72086256a190d06a6bc3016c4f2c7955c8935fdf1aafe,eth-updown-5m-1773192900,ETH,5m,"Ethereum Up or Down - March 10, 9:35PM-9:40PM ET",41412867755644414395677072544208747681144021258496883997749893521742249773907,112417231616820496649017754923183716370862484494595863504700929683512449109901,2026-03-11T01:40:00Z,1773193200000
1773170726086,0x2a7f8b080d23cd78c760f7620dbf735376634059365381051cb097b9a61db830,eth-updown-5m-1773193200,ETH,5m,"Ethereum Up or Down - March 10, 9:40PM-9:45PM ET",25597909000412086234087342859489183303267584709315232422073830833788380352285,20300773110596327110843509131721552157248026692628394972971164895519727423953,2026-03-11T01:45:00Z,1773193500000
1773170726086,0xc5e97e161637d2a8992d214b422ccf976248ca0f70744771494cce76630eb347,eth-updown-5m-1773193500,ETH,5m,"Ethereum Up or Down - March 10, 9:45PM-9:50PM ET",36336704620434181558038931844381125500042656069371090504809532991014499611624,8110782314303138707892997152122659886327169563478280556621074302479516455439,2026-03-11T01:50:00Z,1773193800000
1773170726086,0x6ccf30c67a8dd9b6609d0dc51441f36d507da8c8c12b39c2124e9571e474f01e,eth-updown-15m-1773193500,ETH,15m,"Ethereum Up or Down - March 10, 9:45PM-10:00PM ET",71578607136777665289014019358210539114626614404176088117731719410127115824800,48858352510744619580608375374658312608431278873241288293039273472486715171350,2026-03-11T02:00:00Z,1773194400000
1773170726086,0xc12530810211b47fd2410ec3aa9d817e2179060a4bc956ad8012ffaeb79de2fa,eth-updown-5m-1773193800,ETH,5m,"Ethereum Up or Down - March 10, 9:50PM-9:55PM ET",101198733969642100516914121641267051618156093055430588979848150160816695497190,37328475971896785491545308487415036437261681275959351038701473846564111702640,2026-03-11T01:55:00Z,1773194100000
1773170726086,0xc3ce7477b1fcbe2204b81c6bf60f24957a556fe949eeab84060cb9db41813190,eth-updown-5m-1773194100,ETH,5m,"Ethereum Up or Down - March 10, 9:55PM-10:00PM ET",18648166952715802610265017065827873505925905367184608710812733966363581696429,89306316069467410968671779502254962715449283419996829231933171174994198487183,2026-03-11T02:00:00Z,1773194400000
1773170726086,0x4957894136e40565bb286f6e681f62b6dafb77f86c1bb44b9955a10f90a6ece4,eth-updown-15m-1773194400,ETH,15m,"Ethereum Up or Down - March 10, 10:00PM-10:15PM ET",64826997725941614337155163105519526890249963130275686171859017107941313797356,35838100767040109821460157814982905380942669287123168624074291654355976586971,2026-03-11T02:15:00Z,1773195300000
1773170726086,0xf64a41105ac23f00f3a355a3f0b8a1b9221723ae4a01572bc749d2c1ffc985ac,eth-updown-5m-1773194400,ETH,5m,"Ethereum Up or Down - March 10, 10:00PM-10:05PM ET",61727721660437377608651149489454862284470375461803650271033326980839269770785,95624074917557346035239148104963766746813000368694445595111090892320714629831,2026-03-11T02:05:00Z,1773194700000
1773170726086,0x320e948ae0814e9c7d9b9054a7f11c3b827a243ed321c0bbf9db4db5b12b3a79,eth-updown-5m-1773194700,ETH,5m,"Ethereum Up or Down - March 10, 10:05PM-10:10PM ET",110470518597885053080518438955896191327284072298787401410624673084759291284644,46323643052420295123645021699659159862491782576124591999318367769982811818240,2026-03-11T02:10:00Z,1773195000000
1773170726086,0x566f1ec49ff821c68681949e1d8c769843933bf9f6679a6e55aa045cd4d120b5,eth-updown-5m-1773195000,ETH,5m,"Ethereum Up or Down - March 10, 10:10PM-10:15PM ET",46105847974592955345909203693528981622765665481821590876288085112309366063791,82482851792192912669600967051435016843832232242675351439266303137542000020192,2026-03-11T02:15:00Z,1773195300000
1773170726086,0xbb4c9fe8c0dece07b8a3916075f7e98685870bfb4a4d2c6d41280d9e3e436685,eth-updown-5m-1773195300,ETH,5m,"Ethereum Up or Down - March 10, 10:15PM-10:20PM ET",90055414102835662503920987567111511743313820879537280297069094347394309876151,24596609518985644996872564014153367734088465211819631847187240195101039824669,2026-03-11T02:20:00Z,1773195600000
1773170726086,0xdd1ca0519b8a3f4cbd367a28503cdcce7c7c605ddde77cb84a8adfec809fd980,eth-updown-15m-1773195300,ETH,15m,"Ethereum Up or Down - March 10, 10:15PM-10:30PM ET",88925266986123978552175648040848637611992502570248171407059726040454780988924,7613883392231374825146128781461434396652689601786356029242757121619117951150,2026-03-11T02:30:00Z,1773196200000
1773170726086,0x6973fa90095ed1282e9a08b92dca9d3b24a429bad3191788ba27a8cbc089dd6b,eth-updown-5m-1773195600,ETH,5m,"Ethereum Up or Down - March 10, 10:20PM-10:25PM ET",57283040268304016890969091348543364261642911061233783066149642981945447102353,30391757097000553844022265190971830078478436687849463567504665559551377322713,2026-03-11T02:25:00Z,1773195900000
1773170726086,0x5b2c6228e5b8e398d73a0e6f1517a636e86c3ea195f9c1e6a5eaf07335f2b0a9,eth-updown-5m-1773195900,ETH,5m,"Ethereum Up or Down - March 10, 10:25PM-10:30PM ET",26881652557353269962673860408502641116964351139600177252884455080268182478951,106110492224514227093882638435437696823572515447058508130792547512179467244429,2026-03-11T02:30:00Z,1773196200000
1773170726086,0x927fb017e86e20d055fa1f2e992ca2dfde9be2aee934f9c12cc14297d1f18803,eth-updown-5m-1773196200,ETH,5m,"Ethereum Up or Down - March 10, 10:30PM-10:35PM ET",76517568855353004294374281675775282079872437323347884256940723020594702470209,17215400628521984428104395814161616298805856376779322442893959948734573736624,2026-03-11T02:35:00Z,1773196500000
1773170726086,0xa07cad2404010fc9d837b850e23d3d9b8273fe6291a22e95ca9068e16d83a10e,eth-updown-15m-1773196200,ETH,15m,"Ethereum Up or Down - March 10, 10:30PM-10:45PM ET",15497734890085392670263156604602799293897727657356034481832852934913939980585,59510166218586157657538210304262280080705698684684139626401011466493064381979,2026-03-11T02:45:00Z,1773197100000
1773170726086,0xff74215e05ee0c9f8597407f76296814f62ddbebea71d55862c89247783c3e24,eth-updown-5m-1773196500,ETH,5m,"Ethereum Up or Down - March 10, 10:35PM-10:40PM ET",50964793880485204670195458056211012563702249829528349361817783323949165939387,5731517076455392684738058681278904479211466727325093294640592151598659100695,2026-03-11T02:40:00Z,1773196800000
1773170726086,0x3f57a4d185ee63d56e3c1ba73a3bd2beaf596c5b84a72df547f31b19d7c6abf5,eth-updown-5m-1773196800,ETH,5m,"Ethereum Up or Down - March 10, 10:40PM-10:45PM ET",89299471899235824506159094193226458557309810787931736889761332171970103829732,91954617990761625378565934361679261266168021677750127376175385837543870148324,2026-03-11T02:45:00Z,1773197100000
1773170726086,0x5714bb14ef223ab2481f0b541e5f54977c0a771ab86db3811085c87fc0d89156,eth-updown-5m-1773197100,ETH,5m,"Ethereum Up or Down - March 10, 10:45PM-10:50PM ET",41011326374312949359105647062751549420478239950393763663598304565602693486854,86081439420082566882150783359861723073927948563596401405701238894237020674775,2026-03-11T02:50:00Z,1773197400000
1773170726086,0x65990ae96496f712766ffcbd6207c871b3b5ee680fd9ea07207469072348f6a0,eth-updown-15m-1773197100,ETH,15m,"Ethereum Up or Down - March 10, 10:45PM-11:00PM ET",96686425024437793247049414825145130935377248398528774917442294835762915152378,50907293254265642421749176624305635196906478660921992390179653548454187694770,2026-03-11T03:00:00Z,1773198000000
1773170726086,0x3c5c3dfb3d33918fe5c99d9d3efe2ea3fb18315e6bba61dd92678fa6b0de6ad6,eth-updown-5m-1773197400,ETH,5m,"Ethereum Up or Down - March 10, 10:50PM-10:55PM ET",36424844933421355182177522738580833614433833212881479562734400837965173488633,53103130236547153666110341209652030408360103186566263839292096514437360873598,2026-03-11T02:55:00Z,1773197700000
1773170726086,0x085d5f67c92b4eb44418341c7a904d83e3793cd89911f55959c4d3c2b0918995,sol-updown-15m-1773170100,SOL,15m,"Solana Up or Down - March 10, 3:15PM-3:30PM ET",63492393202853974672567591663267099744494446628184517832482390861731671343409,22765825993755964932500815087580691858191605947298445492009643730453667218901,2026-03-10T19:30:00Z,1773171000000
1773170726086,0x458e4c2aa13769e10a92b62e790943ba436136f756e941c8fb3fd29f250727fb,sol-updown-5m-1773170700,SOL,5m,"Solana Up or Down - March 10, 3:25PM-3:30PM ET",103327653368241860612815026406245077752096273382066919840615172487610466812046,111151698995402418537495145435597338543190063503863454148677712868195933530975,2026-03-10T19:30:00Z,1773171000000
1773170726086,0xf073a40aef3acee2d2c75f92dd05096bdf8c3db812e04c15c0bd688d0aef25c5,sol-updown-15m-1773171000,SOL,15m,"Solana Up or Down - March 10, 3:30PM-3:45PM ET",73579823963256877153945616875312714562181735430951130020357376707736139336434,63247533786084916271351207725583576399778334453730146922631514129039684677079,2026-03-10T19:45:00Z,1773171900000
1773170726086,0xa66d17cd81dde9e4f633968efa9e3afc614337586583ee860d055144eb9ec7b1,sol-updown-5m-1773171000,SOL,5m,"Solana Up or Down - March 10, 3:30PM-3:35PM ET",27600985448390674566222285273405892159828782642100186721004239774578588439288,21777291862860551088190601894778471982461733701584610283990136238541314129729,2026-03-10T19:35:00Z,1773171300000
1773170726086,0x3d8dce19cf46874b50cc19155c5837e96c39109720c8d18d373c0d74fd2cdf10,sol-updown-5m-1773171300,SOL,5m,"Solana Up or Down - March 10, 3:35PM-3:40PM ET",23260228655409534492004875593254161263674204897509389615047234327589142180693,68964232302489065272190229885153126141138115374781687559400577033230350533421,2026-03-10T19:40:00Z,1773171600000
1773170726086,0x4069e6f395878adf77e4b4af4be5dfeaa6903d598828d68572b7edbc7eb19585,sol-updown-5m-1773171600,SOL,5m,"Solana Up or Down - March 10, 3:40PM-3:45PM ET",40344807933366376971749593098697073755730532819989382801373487476783888392625,93574036834314836752953825484104306112815303571878784173419452623488893592919,2026-03-10T19:45:00Z,1773171900000
1773170726086,0x76dfc81da5ddec7fe238b1a3895cd385fdc363fe2729363d618cd357b07408f9,sol-updown-15m-1773171900,SOL,15m,"Solana Up or Down - March 10, 3:45PM-4:00PM ET",12557797971429228040556659668826569711357703000575915570326535076456035907752,72515069396067725155749569073259386744592768664367609003821574251524064010274,2026-03-10T20:00:00Z,1773172800000
1773170726086,0x3d866dec7d6412e526e3370a4ffaf236dea8373b5c3f1a05386d6cee4821d1d9,sol-updown-5m-1773171900,SOL,5m,"Solana Up or Down - March 10, 3:45PM-3:50PM ET",2354536528147310492119490428242107335796320704168141551376036576755708689487,12199027900421043091379678247705805689710510395346282883845682318278062299501,2026-03-10T19:50:00Z,1773172200000
1773170726086,0x09c2e18a6248706ea975560ce7bb95fe2ba102b32be74cb4d283c3ce8d4eac00,sol-updown-5m-1773172200,SOL,5m,"Solana Up or Down - March 10, 3:50PM-3:55PM ET",18395775913372752795396426141239477038975781924428567401112334414957924631557,107154568783616037928230135829259768270376465774313104806786437103470400991704,2026-03-10T19:55:00Z,1773172500000
1773170726086,0x71b7f346cacc85258ca474cd7d97c11e0406b0e4f9f579acf52cfaa505a00e99,sol-updown-5m-1773172500,SOL,5m,"Solana Up or Down - March 10, 3:55PM-4:00PM ET",17945981814469137428775366623176668533444563648326706914928851771184411768624,2172724961765944580113014806679962122051843926407947381459920757459712800656,2026-03-10T20:00:00Z,1773172800000
1773170726086,0x6248ece19c6b3a3a6f6dc68a87936d4e09c06c132aeff1b228679fcc68f2610c,sol-updown-5m-1773172800,SOL,5m,"Solana Up or Down - March 10, 4:00PM-4:05PM ET",89519035058287245723432231766734633095218361285068762755825397315808999681836,104173859178458998826873501963862176022724215670758499813946636641814769179527,2026-03-10T20:05:00Z,1773173100000
1773170726086,0xe566e929fa883ab3eeafb91cf4a0f35ceeb8a666d2ee942752cca6f6eaf7d291,sol-updown-15m-1773172800,SOL,15m,"Solana Up or Down - March 10, 4:00PM-4:15PM ET",91144238644673581890551820911829556071669274953816137677506384359621154764275,3708335019761068840911865868340470689208885487128729187347791977178552753096,2026-03-10T20:15:00Z,1773173700000
1773170726086,0x762714087ceec6cce518ee388aa71db6611916b753d64cc6df3b596a759f6c20,sol-updown-5m-1773173100,SOL,5m,"Solana Up or Down - March 10, 4:05PM-4:10PM ET",5293236632383046442644942294992293167308009227135805493054547550446214623425,78564407120674931068357508978533566040259807612932511280105488127330554328643,2026-03-10T20:10:00Z,1773173400000
1773170726086,0x15ca90e1cc2ffe4154ec4b890b4b79412154cf29e816ff6fbb2868f39037998f,sol-updown-5m-1773173400,SOL,5m,"Solana Up or Down - March 10, 4:10PM-4:15PM ET",80513863035253929899213380650297248980929443739043162563087986716500144591465,70142359898258053147088444898331346079473587328880022164300881428944370305748,2026-03-10T20:15:00Z,1773173700000
